#{"t_start": 1757611876.3384564, "env_id": "None"}
r,l,t
-120.0,5,36.866672
-120.0,5,36.871723
-120.0,5,36.878521
-120.0,5,36.88319
-120.0,5,36.888971
-120.0,5,36.893587
-120.0,5,36.902727
-120.0,5,36.907542
-120.0,5,36.912267
-120.0,5,36.916506
-120.0,5,36.923106
-120.0,5,36.927297
-120.0,5,36.931424
-120.0,5,36.93593
-120.0,5,36.942245
-120.0,5,36.94925
-120.0,5,36.957947
-120.0,5,36.964094
-120.0,5,36.97251
-120.0,5,36.977242
-120.0,5,36.982371
-120.0,5,36.990022
-120.0,5,36.998103
-120.0,5,37.00391
-120.0,5,37.009223
-120.0,5,37.014106
-120.0,5,37.02276
-120.0,5,37.027764
-120.0,5,37.034379
-120.0,5,37.040112
-120.0,5,37.047014
-120.0,5,37.051671
-120.0,5,37.056667
-120.0,5,37.061445
-120.0,5,37.068546
-120.0,5,37.07397
-120.0,5,37.079916
-120.0,5,37.084805
-120.0,5,37.093728
-120.0,5,37.102316
-120.0,5,37.109249
-120.0,5,37.114394
-120.0,5,37.123721
-120.0,5,37.129059
-120.0,5,37.134827
-120.0,5,37.140366
-120.0,5,37.149064
-120.0,5,37.155178
-120.0,5,37.160406
-120.0,5,37.165256
-120.0,5,37.171972
-120.0,5,37.176767
-95.0,5,37.181158
-120.0,5,37.186289
-120.0,5,37.194814
-120.0,5,37.201103
-120.0,5,37.20708
-120.0,5,37.21393
-120.0,5,37.223069
-120.0,5,37.228376
-120.0,5,37.233048
-120.0,5,37.23816
-120.0,5,37.244549
-120.0,5,37.25023
-120.0,5,37.255408
-95.0,5,37.259787
-120.0,5,37.268766
-120.0,5,37.27386
-120.0,5,37.278651
-120.0,5,37.283336
-120.0,5,37.289953
-120.0,5,37.294589
-95.0,5,37.29894
-120.0,5,37.303431
-120.0,5,37.310356
-120.0,5,37.315035
-120.0,5,37.321154
-120.0,5,37.32579
-120.0,5,37.332211
-120.0,5,37.336859
-120.0,5,37.34137
-120.0,5,37.345873
-120.0,5,37.35232
-120.0,5,37.357302
-120.0,5,37.364538
-120.0,5,37.369598
-120.0,5,37.377861
-120.0,5,37.382752
-120.0,5,37.387371
-120.0,5,37.391966
-120.0,5,37.399258
-120.0,5,37.404328
-120.0,5,37.409084
-120.0,5,37.414268
-120.0,5,37.421856
-120.0,5,37.426466
-120.0,5,37.432943
-120.0,5,37.437722
-120.0,5,37.444334
-120.0,5,37.449038
-120.0,5,37.453605
-120.0,5,37.458993
-120.0,5,37.466369
-120.0,5,37.471294
-120.0,5,37.476894
-120.0,5,37.481431
-120.0,5,37.490369
-120.0,5,37.495981
-95.0,5,37.500816
-120.0,5,37.505611
-120.0,5,37.512958
-120.0,5,37.517871
-120.0,5,37.522517
-120.0,5,37.527434
-120.0,5,37.534552
-120.0,5,37.539698
-120.0,5,37.546034
-120.0,5,37.550522
-120.0,5,37.556427
-120.0,5,37.560947
-120.0,5,37.565612
-120.0,5,37.570407
-120.0,5,37.577252
-120.0,5,37.581837
-120.0,5,37.586519
-120.0,5,37.590987
-120.0,5,37.599703
-120.0,5,37.604422
-120.0,5,37.608995
-120.0,5,37.613563
-120.0,5,37.620342
-95.0,5,37.624722
-120.0,5,37.629301
-120.0,5,37.633861
-95.0,5,37.639846
-120.0,5,37.6443
-120.0,5,37.650419
-95.0,5,37.655138
-120.0,5,37.661762
-120.0,5,37.665905
-120.0,5,37.670489
-120.0,5,37.674689
-120.0,5,37.681201
-120.0,5,37.685762
-120.0,5,37.690518
-120.0,5,37.695028
-120.0,5,37.704385
-120.0,5,37.710066
-120.0,5,37.715207
-120.0,5,37.719968
-120.0,5,37.726424
-120.0,5,37.731212
-120.0,5,37.735849
-120.0,5,37.740556
-95.0,5,37.746883
-120.0,5,37.751547
-95.0,5,37.756929
-120.0,5,37.761823
-120.0,5,37.768773
-120.0,5,37.773338
-120.0,5,37.777852
-120.0,5,37.783888
-120.0,5,37.792347
-120.0,5,37.798337
-120.0,5,37.804832
-120.0,5,37.813564
-120.0,5,37.825107
-95.0,5,37.829766
-120.0,5,37.835129
-120.0,5,37.840346
-120.0,5,37.8473
-120.0,5,37.851643
-120.0,5,37.856381
-120.0,5,37.861683
-120.0,5,37.869147
-120.0,5,37.87417
-120.0,5,37.880208
-120.0,5,37.885577
-120.0,5,37.892432
-120.0,5,37.897234
-120.0,5,37.901972
-120.0,5,37.906627
-120.0,5,37.913074
-120.0,5,37.917545
-120.0,5,37.92232
-120.0,5,37.926809
-120.0,5,37.93501
-120.0,5,37.939709
-120.0,5,37.944227
-120.0,5,37.948785
-120.0,5,37.955358
-120.0,5,37.959796
-120.0,5,37.964436
-120.0,5,37.969061
-120.0,5,37.975626
-120.0,5,37.98031
-120.0,5,37.986962
-120.0,5,37.991759
-120.0,5,37.998472
-120.0,5,38.003483
-120.0,5,38.008234
-120.0,5,38.012546
-120.0,5,38.019689
-120.0,5,38.024264
-120.0,5,38.028688
-120.0,5,38.033392
-120.0,5,38.041464
-120.0,5,38.046293
-120.0,5,38.05109
-120.0,5,38.055564
-120.0,5,38.061982
-120.0,5,38.066477
-120.0,5,38.07098
-120.0,5,38.075495
-120.0,5,38.082041
-120.0,5,38.08658
-120.0,5,38.093064
-120.0,5,38.097747
-120.0,5,38.104425
-120.0,5,38.108874
-120.0,5,38.113319
-120.0,5,38.117454
-120.0,5,38.123708
-120.0,5,38.128167
-120.0,5,38.132979
-120.0,5,38.137652
-95.0,5,38.145716
-120.0,5,38.150537
-120.0,5,38.154689
-120.0,5,38.159136
-120.0,5,38.165467
-120.0,5,38.169916
-120.0,5,38.174378
-120.0,5,38.178804
-120.0,5,38.18504
-120.0,5,38.190037
-120.0,5,38.197144
-120.0,5,38.202689
-120.0,5,38.209625
-120.0,5,38.215331
-120.0,5,38.220015
-120.0,5,38.224629
-120.0,5,38.230735
-120.0,5,38.235338
-120.0,5,38.239952
-120.0,5,38.244621
-120.0,5,38.253782
-120.0,5,38.259074
-120.0,5,38.263862
-120.0,5,38.268313
-120.0,5,38.274693
-95.0,5,38.278857
-120.0,5,38.283472
-120.0,5,38.28814
-120.0,5,38.295296
-120.0,5,38.300122
-120.0,5,38.305559
-120.0,5,38.312493
-120.0,5,38.323982
-95.0,5,38.328704
-120.0,5,38.335932
-120.0,5,38.341937
-120.0,5,38.349349
-120.0,5,38.354316
-120.0,5,38.359332
-120.0,5,38.364065
-120.0,5,38.371776
-120.0,5,38.376692
-120.0,5,38.381276
-120.0,5,38.386025
-120.0,5,38.392573
-120.0,5,38.397028
-120.0,5,38.401511
-120.0,5,38.406481
-120.0,5,38.41357
-120.0,5,38.418167
-95.0,5,38.423757
-120.0,5,38.42875
-120.0,5,38.437044
-120.0,5,38.442053
-120.0,5,38.44644
-120.0,5,38.451065
-120.0,5,38.463239
-120.0,5,38.470364
-120.0,5,38.476909
-120.0,5,38.48215
-120.0,5,38.490341
-120.0,5,38.496375
-120.0,5,38.50156
-120.0,5,38.506419
-120.0,5,38.515013
-120.0,5,38.520492
-120.0,5,38.530289
-120.0,5,38.537762
-120.0,5,38.546094
-120.0,5,38.551044
-120.0,5,38.55715
-120.0,5,38.566073
-120.0,5,38.576567
-95.0,5,38.58207
-120.0,5,38.58835
-120.0,5,38.593877
-120.0,5,38.601537
-120.0,5,38.606568
-120.0,5,38.612264
-120.0,5,38.617358
-120.0,5,38.626479
-120.0,5,38.631453
-95.0,5,38.635681
-120.0,5,38.640254
-120.0,5,38.646779
-120.0,5,38.651337
-120.0,5,38.655837
-120.0,5,38.660376
-120.0,5,38.668645
-120.0,5,38.673888
-120.0,5,38.67872
-120.0,5,38.683769
-120.0,5,38.690371
-120.0,5,38.694826
-120.0,5,38.699102
-120.0,5,38.703615
-120.0,5,38.710152
-120.0,5,38.714753
-120.0,5,38.719455
-95.0,5,38.723812
-120.0,5,38.731537
-120.0,5,38.7364
-120.0,5,38.741109
-120.0,5,38.745587
-120.0,5,38.751996
-120.0,5,38.756631
-120.0,5,38.761044
-120.0,5,38.765825
-120.0,5,38.772693
-120.0,5,38.777522
-120.0,5,38.783669
-120.0,5,38.788244
-120.0,5,38.794704
-120.0,5,38.799322
-120.0,5,38.804127
-120.0,5,38.814533
-120.0,5,38.82616
-120.0,5,38.831553
-120.0,5,38.837397
-120.0,5,38.846367
-120.0,5,38.857943
-120.0,5,38.863443
-120.0,5,38.870081
-120.0,5,38.876049
-120.0,5,38.883426
-120.0,5,38.888664
-120.0,5,38.894078
-120.0,5,38.899054
-120.0,5,38.906256
-120.0,5,38.913302
-120.0,5,38.920924
-120.0,5,38.926054
-120.0,5,38.932924
-120.0,5,38.938123
-120.0,5,38.943251
-120.0,5,38.947863
-120.0,5,38.95443
-120.0,5,38.959029
-120.0,5,38.963649
-120.0,5,38.96751
-120.0,5,38.975514
-95.0,5,38.979665
-120.0,5,38.984262
-120.0,5,38.988469
-120.0,5,38.995084
-120.0,5,38.999756
-120.0,5,39.004211
-120.0,5,39.00911
-120.0,5,39.017359
-120.0,5,39.028977
-120.0,5,39.043844
-120.0,5,39.057189
-120.0,5,39.076188
-120.0,5,39.08919
-120.0,5,39.101427
-120.0,5,39.11445
-120.0,5,39.132592
-120.0,5,39.144213
-120.0,5,39.158467
-120.0,5,39.172684
-120.0,5,39.192365
-120.0,5,39.205768
-120.0,5,39.220201
-120.0,5,39.233526
-120.0,5,39.255271
-120.0,5,39.268851
-120.0,5,39.28292
-120.0,5,39.295723
-120.0,5,39.316946
-120.0,5,39.331146
-120.0,5,39.344263
-120.0,5,39.352779
-120.0,5,39.369709
-120.0,5,39.382556
-120.0,5,39.396481
-120.0,5,39.408618
-120.0,5,39.423291
-120.0,5,39.430458
-120.0,5,39.438071
-120.0,5,39.445382
-120.0,5,39.454073
-120.0,5,39.459851
-120.0,5,39.464652
-120.0,5,39.470395
-120.0,5,39.480708
-120.0,5,39.488773
-120.0,5,39.493369
-120.0,5,39.500553
-120.0,5,39.511749
-120.0,5,39.519019
-120.0,5,39.526566
-120.0,5,39.532244
-120.0,5,39.539958
-120.0,5,39.545126
-120.0,5,39.549993
-120.0,5,39.555019
-120.0,5,39.561783
-120.0,5,39.566929
-120.0,5,39.572727
-120.0,5,39.577313
-120.0,5,39.587253
-120.0,5,39.592321
-120.0,5,39.597377
-120.0,5,39.602075
-120.0,5,39.608318
-120.0,5,39.613914
-120.0,5,39.618961
-120.0,5,39.626453
-120.0,5,39.634802
-120.0,5,39.641937
-120.0,5,39.647607
-120.0,5,39.653067
-120.0,5,39.661171
-120.0,5,39.666613
-120.0,5,39.673134
-95.0,5,39.677961
-120.0,5,39.684759
-95.0,5,39.689365
-120.0,5,39.694357
-120.0,5,39.702133
-120.0,5,39.71323
-120.0,5,39.71913
-120.0,5,39.725083
-120.0,5,39.73017
-120.0,5,39.739494
-120.0,5,39.745834
-120.0,5,39.751062
-95.0,5,39.757471
-120.0,5,39.7674
-120.0,5,39.774474
-120.0,5,39.779813
-120.0,5,39.784948
-120.0,5,39.791587
-120.0,5,39.796249
-120.0,5,39.800662
-120.0,5,39.805286
-120.0,5,39.811821
-120.0,5,39.816272
-120.0,5,39.821152
-120.0,5,39.825753
-120.0,5,39.835281
-95.0,5,39.838946
-120.0,5,39.843596
-120.0,5,39.848197
-120.0,5,39.854428
-120.0,5,39.858953
-120.0,5,39.864424
-120.0,5,39.869391
-120.0,5,39.876613
-120.0,5,39.881336
-120.0,5,39.889918
-120.0,5,39.897317
-120.0,5,39.907629
-120.0,5,39.913034
-120.0,5,39.91864
-120.0,5,39.923763
-95.0,5,39.930976
-120.0,5,39.9356
-120.0,5,39.939716
-120.0,5,39.944632
-120.0,5,39.953465
-120.0,5,39.958303
-120.0,5,39.962772
-120.0,5,39.967386
-120.0,5,39.973787
-120.0,5,39.978432
-120.0,5,39.983115
-120.0,5,39.987916
-120.0,5,39.996244
-120.0,5,40.003191
-120.0,5,40.01031
-120.0,5,40.018514
-120.0,5,40.029127
-120.0,5,40.036284
-120.0,5,40.042245
-120.0,5,40.047655
-120.0,5,40.055313
-120.0,5,40.060529
-120.0,5,40.065935
-120.0,5,40.071028
-120.0,5,40.079617
-120.0,5,40.084454
-120.0,5,40.089141
-120.0,5,40.094452
-120.0,5,40.102264
-120.0,5,40.107259
-120.0,5,40.11186
-120.0,5,40.11728
-120.0,5,40.124652
-120.0,5,40.130394
-120.0,5,40.136848
-120.0,5,40.141777
-120.0,5,40.148409
-120.0,5,40.153364
-120.0,5,40.15769
-120.0,5,40.162365
-120.0,5,40.170431
-120.0,5,40.175171
-120.0,5,40.180018
-120.0,5,40.184784
-120.0,5,40.196306
-120.0,5,40.204057
-120.0,5,40.210251
-120.0,5,40.215429
-120.0,5,40.223001
-120.0,5,40.227496
-120.0,5,40.232386
-120.0,5,40.237308
-95.0,5,40.243608
-120.0,5,40.24798
-120.0,5,40.252894
-120.0,5,40.258879
-120.0,5,40.266244
-120.0,5,40.271024
-120.0,5,40.275586
-120.0,5,40.28011
-120.0,5,40.286305
-120.0,5,40.290614
-120.0,5,40.295329
-120.0,5,40.300111
-120.0,5,40.30884
-120.0,5,40.314802
-120.0,5,40.319936
-120.0,5,40.325315
-120.0,5,40.335369
-120.0,5,40.34193
-120.0,5,40.347916
-120.0,5,40.354048
-120.0,5,40.362367
-120.0,5,40.368597
-120.0,5,40.375284
-120.0,5,40.380299
-120.0,5,40.387988
-120.0,5,40.392893
-120.0,5,40.397594
-120.0,5,40.402513
-120.0,5,40.409135
-95.0,5,40.413074
-120.0,5,40.417929
-120.0,5,40.42273
-120.0,5,40.431381
-95.0,5,40.436861
-120.0,5,40.442109
-120.0,5,40.447288
-120.0,5,40.454356
-120.0,5,40.458974
-120.0,5,40.463646
-120.0,5,40.468273
-120.0,5,40.474912
-120.0,5,40.479477
-120.0,5,40.48562
-120.0,5,40.490239
-120.0,5,40.497231
-120.0,5,40.501886
-120.0,5,40.506558
-95.0,5,40.511213
-120.0,5,40.517778
-95.0,5,40.522987
-120.0,5,40.528297
-95.0,5,40.533286
-95.0,5,40.541877
-120.0,5,40.547003
-120.0,5,40.551907
-95.0,5,40.556599
-95.0,5,40.563006
-120.0,5,40.567753
-120.0,5,40.572811
-95.0,5,40.577646
-120.0,5,40.58455
-95.0,5,40.589229
-95.0,5,40.595328
-120.0,5,40.599704
-120.0,5,40.606034
-95.0,5,40.610604
-120.0,5,40.61607
-95.0,5,40.621303
-95.0,5,40.628299
-120.0,5,40.632968
-95.0,5,40.637863
-95.0,5,40.642068
-95.0,5,40.651165
-70.0,5,40.656485
-95.0,5,40.661181
-70.0,5,40.665996
-95.0,5,40.672086
-120.0,5,40.676755
-120.0,5,40.681354
-70.0,5,40.685611
-95.0,5,40.691848
-120.0,5,40.696371
-120.0,5,40.703548
-95.0,5,40.709096
-120.0,5,40.716077
-120.0,5,40.720698
-120.0,5,40.72561
-120.0,5,40.733596
-120.0,5,40.74273
-120.0,5,40.747559
-120.0,5,40.753705
-120.0,5,40.758678
-120.0,5,40.768009
-120.0,5,40.772755
-120.0,5,40.777516
-120.0,5,40.782201
-120.0,5,40.788757
-120.0,5,40.793391
-120.0,5,40.798131
-120.0,5,40.802718
-120.0,5,40.809381
-120.0,5,40.815541
-120.0,5,40.821685
-120.0,5,40.82667
-120.0,5,40.833371
-120.0,5,40.83809
-120.0,5,40.842716
-120.0,5,40.846579
-120.0,5,40.853422
-120.0,5,40.857948
-120.0,5,40.862566
-120.0,5,40.867307
-120.0,5,40.876018
-120.0,5,40.880353
-120.0,5,40.885272
-120.0,5,40.889844
-120.0,5,40.89628
-120.0,5,40.90095
-120.0,5,40.905998
-120.0,5,40.91082
-120.0,5,40.917661
-120.0,5,40.922485
-120.0,5,40.929085
-120.0,5,40.934204
-120.0,5,40.940678
-120.0,5,40.945356
-120.0,5,40.950737
-120.0,5,40.955974
-120.0,5,40.963134
-120.0,5,40.967852
-120.0,5,40.972831
-120.0,5,40.977451
-120.0,5,40.98609
-120.0,5,40.990966
-120.0,5,40.995549
-120.0,5,41.0002
-120.0,5,41.006646
-120.0,5,41.011268
-120.0,5,41.015738
-120.0,5,41.019951
-120.0,5,41.026592
-120.0,5,41.031161
-95.0,5,41.037476
-120.0,5,41.042663
-95.0,5,41.049981
-120.0,5,41.054198
-120.0,5,41.059113
-120.0,5,41.064263
-120.0,5,41.071507
-120.0,5,41.076314
-120.0,5,41.081523
-120.0,5,41.086597
-120.0,5,41.096809
-120.0,5,41.102315
-95.0,5,41.107224
-120.0,5,41.111845
-120.0,5,41.118454
-120.0,5,41.12326
-120.0,5,41.127876
-120.0,5,41.132088
-95.0,5,41.138478
-95.0,5,41.142737
-120.0,5,41.149136
-120.0,5,41.153954
-120.0,5,41.160384
-120.0,5,41.164953
-95.0,5,41.168962
-120.0,5,41.173484
-120.0,5,41.180002
-120.0,5,41.184518
-120.0,5,41.189344
-95.0,5,41.193857
-120.0,5,41.201993
-95.0,5,41.206363
-120.0,5,41.210896
-120.0,5,41.215199
-120.0,5,41.221619
-120.0,5,41.226079
-95.0,5,41.230602
-120.0,5,41.235252
-95.0,5,41.242268
-120.0,5,41.247038
-95.0,5,41.253738
-95.0,5,41.258775
-95.0,5,41.26511
-120.0,5,41.270176
-120.0,5,41.275132
-120.0,5,41.279463
-95.0,5,41.285888
-120.0,5,41.290394
-95.0,5,41.295201
-95.0,5,41.299754
-120.0,5,41.308874
-120.0,5,41.314858
-120.0,5,41.320455
-95.0,5,41.325971
-120.0,5,41.334502
-70.0,5,41.340362
-120.0,5,41.345634
-95.0,5,41.351147
-95.0,5,41.359493
-95.0,5,41.364666
-120.0,5,41.370419
-120.0,5,41.377045
-120.0,5,41.384217
-120.0,5,41.388546
-120.0,5,41.393238
-120.0,5,41.39748
-120.0,5,41.405002
-120.0,5,41.409685
-120.0,5,41.414572
-120.0,5,41.41944
-120.0,5,41.429226
-120.0,5,41.434338
-120.0,5,41.439077
-120.0,5,41.443747
-120.0,5,41.450559
-120.0,5,41.455214
-120.0,5,41.459801
-120.0,5,41.464411
-120.0,5,41.47165
-120.0,5,41.47686
-120.0,5,41.482724
-120.0,5,41.487647
-120.0,5,41.494222
-120.0,5,41.498765
-120.0,5,41.503298
-120.0,5,41.507824
-120.0,5,41.51393
-120.0,5,41.518151
-120.0,5,41.522959
-120.0,5,41.527491
-120.0,5,41.536052
-120.0,5,41.540869
-120.0,5,41.54541
-120.0,5,41.549631
-120.0,5,41.556213
-120.0,5,41.560795
-120.0,5,41.565342
-120.0,5,41.569994
-120.0,5,41.576751
-120.0,5,41.581378
-120.0,5,41.587247
-120.0,5,41.591896
-120.0,5,41.599416
-120.0,5,41.604095
-120.0,5,41.608808
-120.0,5,41.613464
-120.0,5,41.619846
-120.0,5,41.624536
-120.0,5,41.629474
-120.0,5,41.634639
-120.0,5,41.644306
-120.0,5,41.649595
-120.0,5,41.654285
-120.0,5,41.658884
-120.0,5,41.66544
-120.0,5,41.670094
-120.0,5,41.675969
-120.0,5,41.681365
-120.0,5,41.687612
-95.0,5,41.691969
-120.0,5,41.698361
-120.0,5,41.703685
-120.0,5,41.710572
-120.0,5,41.714821
-120.0,5,41.719088
-120.0,5,41.723873
-120.0,5,41.730367
-120.0,5,41.734977
-120.0,5,41.740803
-120.0,5,41.745504
-120.0,5,41.753841
-120.0,5,41.758144
-95.0,5,41.762749
-120.0,5,41.769245
-120.0,5,41.776549
-120.0,5,41.781176
-120.0,5,41.785833
-120.0,5,41.790722
-120.0,5,41.797678
-120.0,5,41.805963
-120.0,5,41.814321
-120.0,5,41.820686
-95.0,5,41.828167
-120.0,5,41.833853
-120.0,5,41.839089
-120.0,5,41.843757
-120.0,5,41.850405
-120.0,5,41.857132
-120.0,5,41.862483
-95.0,5,41.867639
-120.0,5,41.876081
-120.0,5,41.880811
-120.0,5,41.886682
-120.0,5,41.892609
-120.0,5,41.899841
-95.0,5,41.904167
-120.0,5,41.909038
-120.0,5,41.913924
-120.0,5,41.920371
-120.0,5,41.925008
-120.0,5,41.930931
-120.0,5,41.935633
-120.0,5,41.942203
-120.0,5,41.947492
-120.0,5,41.952464
-120.0,5,41.957161
-120.0,5,41.963733
-120.0,5,41.968626
-120.0,5,41.973129
-120.0,5,41.977707
-120.0,5,41.988334
-120.0,5,41.996147
-120.0,5,42.002372
-120.0,5,42.008205
-95.0,5,42.015909
-120.0,5,42.021661
-95.0,5,42.026772
-120.0,5,42.032121
-120.0,5,42.039324
-120.0,5,42.044691
-120.0,5,42.052506
-120.0,5,42.061562
-120.0,5,42.072973
-120.0,5,42.078767
-120.0,5,42.085088
-120.0,5,42.092656
-120.0,5,42.100725
-120.0,5,42.106868
-120.0,5,42.112543
-120.0,5,42.11835
-120.0,5,42.12757
-120.0,5,42.132803
-120.0,5,42.138746
-120.0,5,42.144017
-120.0,5,42.150485
-95.0,5,42.154594
-120.0,5,42.158966
-120.0,5,42.163635
-120.0,5,42.170533
-120.0,5,42.177965
-120.0,5,42.183948
-120.0,5,42.189077
-120.0,5,42.195709
-120.0,5,42.201067
-120.0,5,42.20635
-120.0,5,42.215104
-120.0,5,42.225267
-120.0,5,42.230659
-120.0,5,42.236281
-120.0,5,42.241293
-120.0,5,42.250647
-120.0,5,42.255895
-120.0,5,42.260459
-120.0,5,42.2651
-120.0,5,42.271758
-95.0,5,42.275764
-120.0,5,42.280077
-120.0,5,42.284804
-120.0,5,42.291316
-120.0,5,42.295551
-120.0,5,42.302032
-120.0,5,42.306975
-120.0,5,42.313722
-120.0,5,42.319421
-120.0,5,42.325126
-120.0,5,42.331245
-120.0,5,42.343297
-120.0,5,42.349445
-120.0,5,42.356238
-120.0,5,42.362065
-120.0,5,42.373973
-120.0,5,42.37958
-120.0,5,42.385329
-120.0,5,42.391151
-120.0,5,42.398283
-120.0,5,42.403762
-120.0,5,42.408476
-120.0,5,42.41312
-120.0,5,42.420102
-120.0,5,42.425112
-120.0,5,42.431365
-120.0,5,42.436416
-120.0,5,42.443398
-120.0,5,42.448998
-120.0,5,42.455277
-120.0,5,42.46053
-120.0,5,42.470252
-120.0,5,42.477773
-120.0,5,42.483881
-120.0,5,42.492414
-120.0,5,42.504419
-120.0,5,42.511973
-120.0,5,42.51796
-120.0,5,42.523301
-120.0,5,42.531367
-120.0,5,42.538441
-120.0,5,42.544424
-120.0,5,42.549603
-120.0,5,42.560907
-120.0,5,42.569511
-120.0,5,42.577159
-120.0,5,42.582758
-120.0,5,42.592136
-120.0,5,42.598132
-120.0,5,42.604001
-120.0,5,42.609651
-120.0,5,42.617178
-120.0,5,42.621708
-95.0,5,42.627992
-120.0,5,42.636759
-120.0,5,42.646263
-120.0,5,42.652982
-120.0,5,42.658701
-120.0,5,42.663857
-120.0,5,42.671428
-120.0,5,42.676045
-120.0,5,42.680832
-120.0,5,42.685517
-120.0,5,42.692149
-120.0,5,42.696624
-120.0,5,42.70423
-95.0,5,42.709826
-120.0,5,42.717227
-120.0,5,42.721889
-120.0,5,42.726633
-120.0,5,42.731184
-120.0,5,42.738586
-120.0,5,42.743011
-120.0,5,42.747972
-95.0,5,42.751939
-120.0,5,42.760257
-120.0,5,42.765362
-120.0,5,42.770118
-95.0,5,42.774359
-120.0,5,42.780544
-120.0,5,42.785094
-120.0,5,42.792074
-120.0,5,42.801292
-120.0,5,42.810248
-120.0,5,42.816033
-120.0,5,42.821812
-120.0,5,42.827365
-120.0,5,42.834759
-120.0,5,42.840674
-120.0,5,42.845586
-120.0,5,42.851031
-120.0,5,42.86364
-120.0,5,42.870309
-120.0,5,42.876585
-120.0,5,42.881951
-120.0,5,42.890872
-120.0,5,42.897642
-120.0,5,42.903134
-120.0,5,42.907896
-120.0,5,42.914772
-120.0,5,42.919648
-120.0,5,42.924461
-120.0,5,42.929153
-95.0,5,42.935894
-120.0,5,42.940544
-120.0,5,42.946641
-120.0,5,42.951542
-120.0,5,42.95865
-120.0,5,42.963544
-120.0,5,42.968251
-120.0,5,42.972806
-120.0,5,42.979328
-120.0,5,42.983808
-120.0,5,42.988569
-120.0,5,42.993074
-120.0,5,43.001541
-120.0,5,43.00624
-120.0,5,43.011214
-120.0,5,43.016032
-120.0,5,43.022929
-120.0,5,43.027379
-120.0,5,43.032164
-95.0,5,43.036399
-120.0,5,43.043035
-120.0,5,43.049957
-120.0,5,43.05713
-95.0,5,43.062316
-95.0,5,43.069192
-120.0,5,43.073119
-120.0,5,43.077651
-120.0,5,43.082189
-120.0,5,43.088818
-120.0,5,43.093065
-120.0,5,43.098028
-120.0,5,43.10284
-120.0,5,43.111381
-120.0,5,43.118961
-120.0,5,43.127523
-120.0,5,43.136857
-120.0,5,43.147432
-120.0,5,43.154173
-120.0,5,43.160486
-120.0,5,43.166068
-120.0,5,43.173949
-120.0,5,43.180089
-120.0,5,43.186727
-120.0,5,43.192331
-120.0,5,43.199457
-120.0,5,43.20436
-120.0,5,43.208954
-120.0,5,43.213611
-70.0,5,43.219773
-120.0,5,43.22616
-120.0,5,43.231089
-120.0,5,43.235909
-120.0,5,43.24673
-95.0,5,43.252586
-120.0,5,43.258269
-120.0,5,43.26317
-120.0,5,43.271711
-120.0,5,43.276498
-120.0,5,43.281329
-120.0,5,43.28603
-120.0,5,43.292932
-120.0,5,43.297659
-120.0,5,43.304863
-120.0,5,43.309998
-120.0,5,43.317073
-120.0,5,43.321372
-120.0,5,43.326582
-120.0,5,43.331358
-120.0,5,43.338019
-120.0,5,43.342674
-120.0,5,43.347425
-120.0,5,43.352445
-120.0,5,43.361138
-120.0,5,43.366365
-95.0,5,43.370735
-120.0,5,43.375294
-120.0,5,43.381621
-120.0,5,43.38634
-120.0,5,43.391063
-120.0,5,43.395204
-120.0,5,43.402065
-120.0,5,43.40681
-120.0,5,43.412648
-120.0,5,43.418439
-120.0,5,43.425742
-120.0,5,43.430326
-120.0,5,43.434886
-120.0,5,43.439136
-120.0,5,43.445741
-120.0,5,43.449963
-120.0,5,43.454741
-120.0,5,43.459513
-120.0,5,43.469988
-120.0,5,43.47474
-120.0,5,43.47958
-120.0,5,43.484582
-120.0,5,43.491009
-120.0,5,43.495519
-120.0,5,43.500438
-120.0,5,43.504963
-120.0,5,43.511775
-120.0,5,43.517982
-120.0,5,43.524097
-120.0,5,43.529554
-120.0,5,43.537097
-120.0,5,43.541991
-120.0,5,43.546538
-120.0,5,43.551342
-120.0,5,43.55812
-120.0,5,43.562477
-120.0,5,43.567346
-120.0,5,43.571981
-120.0,5,43.581194
-120.0,5,43.585922
-120.0,5,43.590458
-120.0,5,43.595087
-120.0,5,43.601569
-95.0,5,43.605779
-120.0,5,43.610292
-120.0,5,43.614928
-120.0,5,43.622651
-120.0,5,43.627333
-120.0,5,43.633838
-120.0,5,43.63895
-120.0,5,43.645491
-120.0,5,43.650105
-120.0,5,43.655226
-120.0,5,43.659955
-120.0,5,43.666661
-120.0,5,43.671205
-120.0,5,43.676022
-120.0,5,43.68024
-120.0,5,43.687282
-120.0,5,43.692953
-120.0,5,43.697544
-120.0,5,43.70194
-120.0,5,43.708385
-120.0,5,43.712967
-120.0,5,43.717231
-120.0,5,43.721775
-120.0,5,43.728503
-120.0,5,43.733317
-120.0,5,43.739088
-120.0,5,43.744252
-120.0,5,43.751576
-120.0,5,43.757809
-120.0,5,43.763854
-120.0,5,43.769285
-120.0,5,43.77595
-120.0,5,43.780876
-120.0,5,43.786152
-120.0,5,43.790819
-120.0,5,43.80082
-120.0,5,43.806515
